target_model,model_name,term,n_runs,mean_coef,std_coef,min_coef,max_coef,positive_rate,negative_rate
google_gemma-3-4b-pt,full_mixed_2,C(syntactic_role)[T.subject]:C(valence)[T.-val],1,-0.0926757812500006,,-0.0926757812500006,-0.0926757812500006,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect],1,-0.0039406912667362,,-0.0039406912667362,-0.0039406912667362,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(dominance)[T.-dom],1,-0.0315560477120535,,-0.0315560477120535,-0.0315560477120535,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.carpenter],1,0.0051757812499954,,0.0051757812499954,0.0051757812499954,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.cashier],1,0.109497070312495,,0.109497070312495,0.109497070312495,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.ceo],1,-0.2129882812500047,,-0.2129882812500047,-0.2129882812500047,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.cleaner],1,-0.1080017089843801,,-0.1080017089843801,-0.1080017089843801,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.cook],1,-0.064440917968755,,-0.064440917968755,-0.064440917968755,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.designer],1,-0.021606445312505,,-0.021606445312505,-0.021606445312505,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.driver],1,0.0026855468749948,,0.0026855468749948,0.0026855468749948,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.lawyer],1,0.0864746093749949,,0.0864746093749949,0.0864746093749949,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.manager],1,0.0229980468749946,,0.0229980468749946,0.0229980468749946,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.receptionist],1,0.1039245605468701,,0.1039245605468701,0.1039245605468701,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.salesperson],1,-0.0588623046875051,,-0.0588623046875051,-0.0588623046875051,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.secretary],1,0.0800659179687455,,0.0800659179687455,0.0800659179687455,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.teacher],1,0.0950500488281201,,0.0950500488281201,0.0950500488281201,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],1,0.0338160923549108,,0.0338160923549108,0.0338160923549108,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.past perfect]:C(valence)[T.-val],1,0.0171447753906249,,0.0171447753906249,0.0171447753906249,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous],1,-0.3964211600167437,,-0.3964211600167437,-0.3964211600167437,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(dominance)[T.-dom],1,-0.0829964773995522,,-0.0829964773995522,-0.0829964773995522,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.carpenter],1,-0.0289550781249984,,-0.0289550781249984,-0.0289550781249984,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.cashier],1,0.459838867187501,,0.459838867187501,0.459838867187501,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.ceo],1,0.3305664062500013,,0.3305664062500013,0.3305664062500013,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.cleaner],1,0.3665771484375008,,0.3665771484375008,0.3665771484375008,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.cook],1,0.267852783203126,,0.267852783203126,0.267852783203126,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.designer],1,0.410528564453126,,0.410528564453126,0.410528564453126,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.driver],1,0.2936523437500008,,0.2936523437500008,0.2936523437500008,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.lawyer],1,-0.075878906249999,,-0.075878906249999,-0.075878906249999,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.manager],1,0.4009521484375005,,0.4009521484375005,0.4009521484375005,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.receptionist],1,0.4689086914062511,,0.4689086914062511,0.4689086914062511,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.salesperson],1,0.3997558593750005,,0.3997558593750005,0.3997558593750005,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.secretary],1,0.4601379394531263,,0.4601379394531263,0.4601379394531263,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.teacher],1,0.3877319335937513,,0.3877319335937513,0.3877319335937513,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],1,0.1352042061941967,,0.1352042061941967,0.1352042061941967,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present continuous]:C(valence)[T.-val],1,-0.0698146275111596,,-0.0698146275111596,-0.0698146275111596,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect],1,-0.3558755057198671,,-0.3558755057198671,-0.3558755057198671,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(dominance)[T.-dom],1,-0.0072239467075881,,-0.0072239467075881,-0.0072239467075881,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.carpenter],1,0.02568359375,,0.02568359375,0.02568359375,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.cashier],1,0.3992919921874995,,0.3992919921874995,0.3992919921874995,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.ceo],1,0.1398437499999999,,0.1398437499999999,0.1398437499999999,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.cleaner],1,0.2091491699218746,,0.2091491699218746,0.2091491699218746,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.cook],1,0.1961425781249997,,0.1961425781249997,0.1961425781249997,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.designer],1,0.3055114746093748,,0.3055114746093748,0.3055114746093748,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.driver],1,0.3600097656249995,,0.3600097656249995,0.3600097656249995,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.lawyer],1,-0.0114257812500004,,-0.0114257812500004,-0.0114257812500004,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.manager],1,0.3090087890624992,,0.3090087890624992,0.3090087890624992,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.receptionist],1,0.3630004882812497,,0.3630004882812497,0.3630004882812497,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.salesperson],1,0.2315917968749993,,0.2315917968749993,0.2315917968749993,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.secretary],1,0.4405029296875002,,0.4405029296875002,0.4405029296875002,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.teacher],1,0.3308776855468749,,0.3308776855468749,0.3308776855468749,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],1,0.1449541364397323,,0.1449541364397323,0.1449541364397323,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.present perfect]:C(valence)[T.-val],1,0.0402317592075901,,0.0402317592075901,0.0402317592075901,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future],1,-0.0171500069754537,,-0.0171500069754537,-0.0171500069754537,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(dominance)[T.-dom],1,-0.1119838169642842,,-0.1119838169642842,-0.1119838169642842,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.carpenter],1,-0.044580078124994,,-0.044580078124994,-0.044580078124994,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.cashier],1,0.3964660644531304,,0.3964660644531304,0.3964660644531304,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.ceo],1,0.0050781250000056,,0.0050781250000056,0.0050781250000056,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.cleaner],1,0.2972961425781302,,0.2972961425781302,0.2972961425781302,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.cook],1,0.0571350097656302,,0.0571350097656302,0.0571350097656302,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.designer],1,0.5054504394531304,,0.5054504394531304,0.5054504394531304,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.driver],1,0.4203613281250052,,0.4203613281250052,0.4203613281250052,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.lawyer],1,0.004248046875005,,0.004248046875005,0.004248046875005,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.manager],1,0.564501953125005,,0.564501953125005,0.564501953125005,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.receptionist],1,0.3902465820312553,,0.3902465820312553,0.3902465820312553,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.salesperson],1,0.390405273437505,,0.390405273437505,0.390405273437505,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.secretary],1,0.3433715820312558,,0.3433715820312558,0.3433715820312558,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(profession)[T.teacher],1,0.4936035156250055,,0.4936035156250055,0.4936035156250055,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(syntactic_role)[T.subject],1,0.2077514648437507,,0.2077514648437507,0.2077514648437507,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple future]:C(valence)[T.-val],1,0.0269112723214297,,0.0269112723214297,0.0269112723214297,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past],1,-0.2211970738002233,,-0.2211970738002233,-0.2211970738002233,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(dominance)[T.-dom],1,-0.0003618512834814,,-0.0003618512834814,-0.0003618512834814,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.carpenter],1,0.1348632812499997,,0.1348632812499997,0.1348632812499997,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.cashier],1,0.1395507812499992,,0.1395507812499992,0.1395507812499992,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.ceo],1,-0.0359863281250005,,-0.0359863281250005,-0.0359863281250005,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.cleaner],1,-0.0073730468750008,,-0.0073730468750008,-0.0073730468750008,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.cook],1,-0.0071533203125006,,-0.0071533203125006,-0.0071533203125006,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.designer],1,0.1100524902343742,,0.1100524902343742,0.1100524902343742,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.driver],1,0.1022460937499992,,0.1022460937499992,0.1022460937499992,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.lawyer],1,0.0197265624999992,,0.0197265624999992,0.0197265624999992,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.manager],1,0.1052368164062488,,0.1052368164062488,0.1052368164062488,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.receptionist],1,0.1665466308593745,,0.1665466308593745,0.1665466308593745,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.salesperson],1,0.0235351562499991,,0.0235351562499991,0.0235351562499991,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.secretary],1,0.1687988281249998,,0.1687988281249998,0.1687988281249998,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(profession)[T.teacher],1,0.1645202636718745,,0.1645202636718745,0.1645202636718745,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(syntactic_role)[T.subject],1,0.1052812848772325,,0.1052812848772325,0.1052812848772325,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(tense)[T.simple past]:C(valence)[T.-val],1,0.1079825265066968,,0.1079825265066968,0.1079825265066968,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val],1,0.1826808384486626,,0.1826808384486626,0.1826808384486626,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(dominance)[T.-dom],1,-0.2015904017857146,,-0.2015904017857146,-0.2015904017857146,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.carpenter],1,0.1105143229166649,,0.1105143229166649,0.1105143229166649,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.cashier],1,-0.1571146647135436,,-0.1571146647135436,-0.1571146647135436,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.ceo],1,-0.0335123697916687,,-0.0335123697916687,-0.0335123697916687,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.cleaner],1,-0.0712829589843772,,-0.0712829589843772,-0.0712829589843772,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.cook],1,-0.0050659179687521,,-0.0050659179687521,-0.0050659179687521,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.designer],1,0.0079549153645812,,0.0079549153645812,0.0079549153645812,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.driver],1,0.0982910156249979,,0.0982910156249979,0.0982910156249979,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.lawyer],1,0.0957356770833312,,0.0957356770833312,0.0957356770833312,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.manager],1,-0.1305379231770856,,-0.1305379231770856,-0.1305379231770856,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.receptionist],1,-0.0769327799479188,,-0.0769327799479188,-0.0769327799479188,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.salesperson],1,-0.0078938802083354,,-0.0078938802083354,-0.0078938802083354,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.secretary],1,-0.0205139160156268,,-0.0205139160156268,-0.0205139160156268,0.0,1.0
google_gemma-3-4b-pt,full_mixed_2,C(valence)[T.-val]:C(profession)[T.teacher],1,0.0039571126302058,,0.0039571126302058,0.0039571126302058,1.0,0.0
google_gemma-3-4b-pt,full_mixed_2,Intercept,1,1.788231404622023,,1.788231404622023,1.788231404622023,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(semantic_role)[T.patient],1,-0.1021161760599907,,-0.1021161760599907,-0.1021161760599907,0.0,1.0
google_gemma-3-4b-pt,no_dominance,C(syntactic_role)[T.subject],1,-0.4436721075150601,,-0.4436721075150601,-0.4436721075150601,0.0,1.0
google_gemma-3-4b-pt,no_dominance,C(syntactic_role)[T.subject]:C(semantic_role)[T.patient],1,-0.0285894484747012,,-0.0285894484747012,-0.0285894484747012,0.0,1.0
google_gemma-3-4b-pt,no_dominance,C(syntactic_role)[T.subject]:C(valence)[T.-val],1,-0.0926757812499995,,-0.0926757812499995,-0.0926757812499995,0.0,1.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.past perfect],1,-0.0391758510044653,,-0.0391758510044653,-0.0391758510044653,0.0,1.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.past perfect]:C(semantic_role)[T.patient],1,0.0446245465959806,,0.0446245465959806,0.0446245465959806,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],1,0.0338160923549124,,0.0338160923549124,0.0338160923549124,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.past perfect]:C(valence)[T.-val],1,0.017144775390626,,0.017144775390626,0.017144775390626,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.present continuous],1,-0.1402701241629466,,-0.1402701241629466,-0.1402701241629466,0.0,1.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.present continuous]:C(semantic_role)[T.patient],1,-0.0036315917968771,,-0.0036315917968771,-0.0036315917968771,0.0,1.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],1,0.1352042061941978,,0.1352042061941978,0.1352042061941978,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.present continuous]:C(valence)[T.-val],1,-0.06981462751116,,-0.06981462751116,-0.06981462751116,0.0,1.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.present perfect],1,-0.1462794712611612,,-0.1462794712611612,-0.1462794712611612,0.0,1.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.present perfect]:C(semantic_role)[T.patient],1,0.0448965890066944,,0.0448965890066944,0.0448965890066944,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],1,0.1449541364397337,,0.1449541364397337,0.1449541364397337,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.present perfect]:C(valence)[T.-val],1,0.0402317592075901,,0.0402317592075901,0.0402317592075901,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.simple future],1,0.1884774344308021,,0.1884774344308021,0.1884774344308021,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.simple future]:C(semantic_role)[T.patient],1,0.0229875837053557,,0.0229875837053557,0.0229875837053557,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.simple future]:C(syntactic_role)[T.subject],1,0.2077514648437518,,0.2077514648437518,0.2077514648437518,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.simple future]:C(valence)[T.-val],1,0.0269112723214299,,0.0269112723214299,0.0269112723214299,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.simple past],1,-0.1450352260044651,,-0.1450352260044651,-0.1450352260044651,0.0,1.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.simple past]:C(semantic_role)[T.patient],1,0.0022521972656232,,0.0022521972656232,0.0022521972656232,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.simple past]:C(syntactic_role)[T.subject],1,0.1052812848772338,,0.1052812848772338,0.1052812848772338,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(tense)[T.simple past]:C(valence)[T.-val],1,0.1079825265066973,,0.1079825265066973,0.1079825265066973,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(valence)[T.-val],1,0.0492925734747005,,0.0492925734747005,0.0492925734747005,1.0,0.0
google_gemma-3-4b-pt,no_dominance,C(valence)[T.-val]:C(semantic_role)[T.patient],1,0.0385573614211315,,0.0385573614211315,0.0385573614211315,1.0,0.0
google_gemma-3-4b-pt,no_dominance,Intercept,1,1.1868591308649266,,1.1868591308649266,1.1868591308649266,1.0,0.0
google_gemma-3-4b-pt,no_profession,C(dominance)[T.-dom],1,0.2068984258742664,,0.2068984258742664,0.2068984258742664,1.0,0.0
google_gemma-3-4b-pt,no_profession,C(dominance)[T.-dom]:C(syntactic_role)[T.subject],1,-0.0155389694940496,,-0.0155389694940496,-0.0155389694940496,0.0,1.0
google_gemma-3-4b-pt,no_profession,C(syntactic_role)[T.subject],1,-0.4501973470052067,,-0.4501973470052067,-0.4501973470052067,0.0,1.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.past perfect],1,-0.0010855538504446,,-0.0010855538504446,-0.0010855538504446,0.0,1.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.past perfect]:C(dominance)[T.-dom],1,-0.0315560477120542,,-0.0315560477120542,-0.0315560477120542,0.0,1.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],1,0.0338160923549074,,0.0338160923549074,0.0338160923549074,1.0,0.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.past perfect]:C(valence)[T.-val],1,0.0171447753906252,,0.0171447753906252,0.0171447753906252,1.0,0.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.present continuous],1,-0.1005876813616033,,-0.1005876813616033,-0.1005876813616033,0.0,1.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.present continuous]:C(dominance)[T.-dom],1,-0.0829964773995554,,-0.0829964773995554,-0.0829964773995554,0.0,1.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],1,0.1352042061941933,,0.1352042061941933,0.1352042061941933,1.0,0.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.present continuous]:C(valence)[T.-val],1,-0.0698146275111621,,-0.0698146275111621,-0.0698146275111621,0.0,1.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.present perfect],1,-0.1202192034040194,,-0.1202192034040194,-0.1202192034040194,0.0,1.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.present perfect]:C(dominance)[T.-dom],1,-0.0072239467075883,,-0.0072239467075883,-0.0072239467075883,0.0,1.0
google_gemma-3-4b-pt,no_profession,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],1,0.1449541364397316,,0.1449541364397316,0.1449541364397316,1.0,0.0
