target_model,model_name,term,n_runs,mean_coef,std_coef,min_coef,max_coef,positive_rate,negative_rate
gpt2,no_profession,C(syntactic_role)[T.subject],1,-0.0260672315638912,,-0.0260672315638912,-0.0260672315638912,0.0,1.0
gpt2,no_profession,C(tense)[T.past perfect],1,0.0312662542778945,,0.0312662542778945,0.0312662542778945,1.0,0.0
gpt2,no_profession,C(tense)[T.past perfect]:C(dominance)[T.-dom],1,0.0147183190218375,,0.0147183190218375,0.0147183190218375,1.0,0.0
gpt2,no_profession,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],1,0.1133765704466235,,0.1133765704466235,0.1133765704466235,1.0,0.0
gpt2,no_profession,C(tense)[T.past perfect]:C(valence)[T.-val],1,-0.0625917597742457,,-0.0625917597742457,-0.0625917597742457,0.0,1.0
gpt2,no_profession,C(tense)[T.present continuous],1,0.0807245344025455,,0.0807245344025455,0.0807245344025455,1.0,0.0
gpt2,no_profession,C(tense)[T.present continuous]:C(dominance)[T.-dom],1,-0.0198625288751963,,-0.0198625288751963,-0.0198625288751963,0.0,1.0
gpt2,no_profession,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],1,0.0043182834764581,,0.0043182834764581,0.0043182834764581,1.0,0.0
gpt2,no_profession,C(tense)[T.present continuous]:C(valence)[T.-val],1,-0.034601546193882,,-0.034601546193882,-0.034601546193882,0.0,1.0
gpt2,no_profession,C(tense)[T.present perfect],1,-0.1377055453431761,,-0.1377055453431761,-0.1377055453431761,0.0,1.0
gpt2,no_profession,C(tense)[T.present perfect]:C(dominance)[T.-dom],1,-0.066681998693301,,-0.066681998693301,-0.066681998693301,0.0,1.0
gpt2,no_profession,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],1,0.0915494555050309,,0.0915494555050309,0.0915494555050309,1.0,0.0
gpt2,no_profession,C(tense)[T.present perfect]:C(valence)[T.-val],1,-0.0668925193674768,,-0.0668925193674768,-0.0668925193674768,0.0,1.0
gpt2,no_profession,C(tense)[T.simple future],1,0.1192121671049188,,0.1192121671049188,0.1192121671049188,1.0,0.0
gpt2,no_profession,C(tense)[T.simple future]:C(dominance)[T.-dom],1,0.031930076362704,,0.031930076362704,0.031930076362704,1.0,0.0
gpt2,no_profession,C(tense)[T.simple future]:C(syntactic_role)[T.subject],1,-0.0404790080911239,,-0.0404790080911239,-0.0404790080911239,0.0,1.0
gpt2,no_profession,C(tense)[T.simple future]:C(valence)[T.-val],1,0.040177100198132,,0.040177100198132,0.040177100198132,1.0,0.0
gpt2,no_profession,C(tense)[T.simple past],1,0.0328699709753022,,0.0328699709753022,0.0328699709753022,1.0,0.0
gpt2,no_profession,C(tense)[T.simple past]:C(dominance)[T.-dom],1,0.0476189098174324,,0.0476189098174324,0.0476189098174324,1.0,0.0
gpt2,no_profession,C(tense)[T.simple past]:C(syntactic_role)[T.subject],1,-0.0568063113941345,,-0.0568063113941345,-0.0568063113941345,0.0,1.0
gpt2,no_profession,C(tense)[T.simple past]:C(valence)[T.-val],1,-0.0327709341755406,,-0.0327709341755406,-0.0327709341755406,0.0,1.0
gpt2,no_profession,C(valence)[T.-val],1,0.2127279403325,,0.2127279403325,0.2127279403325,1.0,0.0
gpt2,no_profession,C(valence)[T.-val]:C(dominance)[T.-dom],1,-0.1870987978085143,,-0.1870987978085143,-0.1870987978085143,0.0,1.0
gpt2,no_profession,C(valence)[T.-val]:C(syntactic_role)[T.subject],1,-0.0306853142295004,,-0.0306853142295004,-0.0306853142295004,0.0,1.0
gpt2,no_profession,Intercept,1,0.6790754858092908,,0.6790754858092908,0.6790754858092908,1.0,0.0
gpt2,no_semantic_role,C(dominance)[T.-dom],1,0.1107437457989793,,0.1107437457989793,0.1107437457989793,1.0,0.0
gpt2,no_semantic_role,C(syntactic_role)[T.subject],1,-0.0260672315635109,,-0.0260672315635109,-0.0260672315635109,0.0,1.0
gpt2,no_semantic_role,C(syntactic_role)[T.subject]:C(dominance)[T.-dom],1,0.0124903101047539,,0.0124903101047539,0.0124903101047539,1.0,0.0
gpt2,no_semantic_role,C(syntactic_role)[T.subject]:C(valence)[T.-val],1,-0.0306853142294994,,-0.0306853142294994,-0.0306853142294994,0.0,1.0
gpt2,no_semantic_role,C(tense)[T.past perfect],1,0.0312662542778902,,0.0312662542778902,0.0312662542778902,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.past perfect]:C(dominance)[T.-dom],1,0.0147183190218394,,0.0147183190218394,0.0147183190218394,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],1,0.113376570446626,,0.113376570446626,0.113376570446626,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.past perfect]:C(valence)[T.-val],1,-0.0625917597742435,,-0.0625917597742435,-0.0625917597742435,0.0,1.0
gpt2,no_semantic_role,C(tense)[T.present continuous],1,0.0807245344025418,,0.0807245344025418,0.0807245344025418,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.present continuous]:C(dominance)[T.-dom],1,-0.0198625288751951,,-0.0198625288751951,-0.0198625288751951,0.0,1.0
gpt2,no_semantic_role,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],1,0.0043182834764605,,0.0043182834764605,0.0043182834764605,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.present continuous]:C(valence)[T.-val],1,-0.0346015461938804,,-0.0346015461938804,-0.0346015461938804,0.0,1.0
gpt2,no_semantic_role,C(tense)[T.present perfect],1,-0.1377055453431763,,-0.1377055453431763,-0.1377055453431763,0.0,1.0
gpt2,no_semantic_role,C(tense)[T.present perfect]:C(dominance)[T.-dom],1,-0.0666819986933011,,-0.0666819986933011,-0.0666819986933011,0.0,1.0
gpt2,no_semantic_role,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],1,0.0915494555050319,,0.0915494555050319,0.0915494555050319,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.present perfect]:C(valence)[T.-val],1,-0.0668925193674769,,-0.0668925193674769,-0.0668925193674769,0.0,1.0
gpt2,no_semantic_role,C(tense)[T.simple future],1,0.1192121671049128,,0.1192121671049128,0.1192121671049128,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.simple future]:C(dominance)[T.-dom],1,0.0319300763627071,,0.0319300763627071,0.0319300763627071,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.simple future]:C(syntactic_role)[T.subject],1,-0.0404790080911219,,-0.0404790080911219,-0.0404790080911219,0.0,1.0
gpt2,no_semantic_role,C(tense)[T.simple future]:C(valence)[T.-val],1,0.0401771001981355,,0.0401771001981355,0.0401771001981355,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.simple past],1,0.0328699709752973,,0.0328699709752973,0.0328699709752973,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.simple past]:C(dominance)[T.-dom],1,0.0476189098174345,,0.0476189098174345,0.0476189098174345,1.0,0.0
gpt2,no_semantic_role,C(tense)[T.simple past]:C(syntactic_role)[T.subject],1,-0.0568063113941325,,-0.0568063113941325,-0.0568063113941325,0.0,1.0
gpt2,no_semantic_role,C(tense)[T.simple past]:C(valence)[T.-val],1,-0.032770934175538,,-0.032770934175538,-0.032770934175538,0.0,1.0
gpt2,no_semantic_role,C(valence)[T.-val],1,0.2127279403324969,,0.2127279403324969,0.2127279403324969,1.0,0.0
gpt2,no_semantic_role,C(valence)[T.-val]:C(dominance)[T.-dom],1,-0.1870987978085138,,-0.1870987978085138,-0.1870987978085138,0.0,1.0
gpt2,no_semantic_role,Intercept,1,0.6790754858154224,,0.6790754858154224,0.6790754858154224,1.0,0.0
gpt2,no_syntactic_role,C(dominance)[T.-dom],1,0.1083453169207568,,0.1083453169207568,0.1083453169207568,1.0,0.0
gpt2,no_syntactic_role,C(dominance)[T.-dom]:C(semantic_role)[T.patient],1,0.0172871678611997,,0.0172871678611997,0.0172871678611997,1.0,0.0
gpt2,no_syntactic_role,C(semantic_role)[T.patient],1,-0.1151916078393815,,-0.1151916078393815,-0.1151916078393815,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.past perfect],1,0.0883183059694221,,0.0883183059694221,0.0883183059694221,1.0,0.0
gpt2,no_syntactic_role,C(tense)[T.past perfect]:C(dominance)[T.-dom],1,0.0147183190218383,,0.0147183190218383,0.0147183190218383,1.0,0.0
gpt2,no_syntactic_role,C(tense)[T.past perfect]:C(semantic_role)[T.patient],1,-0.0007275329364348,,-0.0007275329364348,-0.0007275329364348,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.past perfect]:C(valence)[T.-val],1,-0.0625917597742442,,-0.0625917597742442,-0.0625917597742442,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.present continuous],1,0.0888854638290864,,0.0888854638290864,0.0888854638290864,1.0,0.0
gpt2,no_syntactic_role,C(tense)[T.present continuous]:C(dominance)[T.-dom],1,-0.0198625288751962,,-0.0198625288751962,-0.0198625288751962,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.present continuous]:C(semantic_role)[T.patient],1,-0.0120035753766257,,-0.0120035753766257,-0.0120035753766257,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.present continuous]:C(valence)[T.-val],1,-0.034601546193881,,-0.034601546193881,-0.034601546193881,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.present perfect],1,-0.1042494460626444,,-0.1042494460626444,-0.1042494460626444,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.present perfect]:C(dominance)[T.-dom],1,-0.0666819986933016,,-0.0666819986933016,-0.0666819986933016,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.present perfect]:C(semantic_role)[T.patient],1,0.0246372569439696,,0.0246372569439696,0.0246372569439696,1.0,0.0
gpt2,no_syntactic_role,C(tense)[T.present perfect]:C(valence)[T.-val],1,-0.0668925193674769,,-0.0668925193674769,-0.0668925193674769,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.simple future],1,0.112092033410695,,0.112092033410695,0.112092033410695,1.0,0.0
gpt2,no_syntactic_role,C(tense)[T.simple future]:C(dominance)[T.-dom],1,0.0319300763627059,,0.0319300763627059,0.0319300763627059,1.0,0.0
gpt2,no_syntactic_role,C(tense)[T.simple future]:C(semantic_role)[T.patient],1,-0.0262387407026835,,-0.0262387407026835,-0.0262387407026835,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.simple future]:C(valence)[T.-val],1,0.0401771001981348,,0.0401771001981348,0.0401771001981348,1.0,0.0
gpt2,no_syntactic_role,C(tense)[T.simple past],1,-0.015048980095161,,-0.015048980095161,-0.015048980095161,0.0,1.0
gpt2,no_syntactic_role,C(tense)[T.simple past]:C(dominance)[T.-dom],1,0.0476189098174338,,0.0476189098174338,0.0476189098174338,1.0,0.0
gpt2,no_syntactic_role,C(tense)[T.simple past]:C(semantic_role)[T.patient],1,0.0390315907467861,,0.0390315907467861,0.0390315907467861,1.0,0.0
gpt2,no_syntactic_role,C(tense)[T.simple past]:C(valence)[T.-val],1,-0.0327709341755383,,-0.0327709341755383,-0.0327709341755383,0.0,1.0
gpt2,no_syntactic_role,C(valence)[T.-val],1,0.2027860463648161,,0.2027860463648161,0.2027860463648161,1.0,0.0
gpt2,no_syntactic_role,C(valence)[T.-val]:C(dominance)[T.-dom],1,-0.1870987978085132,,-0.1870987978085132,-0.1870987978085132,0.0,1.0
gpt2,no_syntactic_role,C(valence)[T.-val]:C(semantic_role)[T.patient],1,-0.0108015262941382,,-0.0108015262941382,-0.0108015262941382,0.0,1.0
gpt2,no_syntactic_role,Intercept,1,0.7236376739387635,,0.7236376739387635,0.7236376739387635,1.0,0.0
gpt2,no_tense,C(dominance)[T.-dom],1,0.1033872914739607,,0.1033872914739607,0.1033872914739607,1.0,0.0
gpt2,no_tense,C(dominance)[T.-dom]:C(semantic_role)[T.patient],1,0.0172871678611995,,0.0172871678611995,0.0172871678611995,1.0,0.0
gpt2,no_tense,C(semantic_role)[T.patient],1,-0.1420238800960819,,-0.1420238800960819,-0.1420238800960819,0.0,1.0
gpt2,no_tense,C(syntactic_role)[T.subject],1,-0.038356171942604,,-0.038356171942604,-0.038356171942604,0.0,1.0
gpt2,no_tense,C(syntactic_role)[T.subject]:C(dominance)[T.-dom],1,0.0124903101047534,,0.0124903101047534,0.0124903101047534,1.0,0.0
gpt2,no_tense,C(syntactic_role)[T.subject]:C(semantic_role)[T.patient],1,0.0618975440720358,,0.0618975440720358,0.0618975440720358,1.0,0.0
gpt2,no_tense,C(syntactic_role)[T.subject]:C(valence)[T.-val],1,-0.0306853142294999,,-0.0306853142294999,-0.0306853142294999,0.0,1.0
gpt2,no_tense,C(valence)[T.-val],1,0.1920154269273991,,0.1920154269273991,0.1920154269273991,1.0,0.0
gpt2,no_tense,C(valence)[T.-val]:C(dominance)[T.-dom],1,-0.1870987978085142,,-0.1870987978085142,-0.1870987978085142,0.0,1.0
gpt2,no_tense,C(valence)[T.-val]:C(semantic_role)[T.patient],1,-0.0108015262941385,,-0.0108015262941385,-0.0108015262941385,0.0,1.0
gpt2,no_tense,Intercept,1,0.7711486560960469,,0.7711486560960469,0.7711486560960469,1.0,0.0
gpt2,no_valence,C(dominance)[T.-dom],1,0.008550762964122,,0.008550762964122,0.008550762964122,1.0,0.0
gpt2,no_valence,C(dominance)[T.-dom]:C(semantic_role)[T.patient],1,0.0172871678611999,,0.0172871678611999,0.0172871678611999,1.0,0.0
gpt2,no_valence,C(semantic_role)[T.patient],1,-0.151541143022435,,-0.151541143022435,-0.151541143022435,0.0,1.0
gpt2,no_valence,C(syntactic_role)[T.subject],1,-0.0723586607150352,,-0.0723586607150352,-0.0723586607150352,0.0,1.0
gpt2,no_valence,C(syntactic_role)[T.subject]:C(dominance)[T.-dom],1,0.0124903101047538,,0.0124903101047538,0.0124903101047538,1.0,0.0
gpt2,no_valence,C(syntactic_role)[T.subject]:C(semantic_role)[T.patient],1,0.0618975440720362,,0.0618975440720362,0.0618975440720362,1.0,0.0
gpt2,no_valence,C(tense)[T.past perfect],1,0.0003341408589845,,0.0003341408589845,0.0003341408589845,1.0,0.0
gpt2,no_valence,C(tense)[T.past perfect]:C(dominance)[T.-dom],1,0.01471831902184,,0.01471831902184,0.01471831902184,1.0,0.0
gpt2,no_valence,C(tense)[T.past perfect]:C(semantic_role)[T.patient],1,-0.0007275329364335,,-0.0007275329364335,-0.0007275329364335,0.0,1.0
gpt2,no_valence,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],1,0.1133765704466263,,0.1133765704466263,0.1133765704466263,1.0,0.0
gpt2,no_valence,C(tense)[T.present continuous],1,0.0694255489939141,,0.0694255489939141,0.0694255489939141,1.0,0.0
gpt2,no_valence,C(tense)[T.present continuous]:C(dominance)[T.-dom],1,-0.019862528875195,,-0.019862528875195,-0.019862528875195,0.0,1.0
gpt2,no_valence,C(tense)[T.present continuous]:C(semantic_role)[T.patient],1,-0.0120035753766249,,-0.0120035753766249,-0.0120035753766249,0.0,1.0
gpt2,no_valence,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],1,0.0043182834764607,,0.0043182834764607,0.0043182834764607,1.0,0.0
gpt2,no_valence,C(tense)[T.present perfect],1,-0.1834704334989013,,-0.1834704334989013,-0.1834704334989013,0.0,1.0
gpt2,no_valence,C(tense)[T.present perfect]:C(dominance)[T.-dom],1,-0.0666819986933,,-0.0666819986933,-0.0666819986933,0.0,1.0
gpt2,no_valence,C(tense)[T.present perfect]:C(semantic_role)[T.patient],1,0.0246372569439714,,0.0246372569439714,0.0246372569439714,1.0,0.0
gpt2,no_valence,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],1,0.0915494555050319,,0.0915494555050319,0.0915494555050319,1.0,0.0
gpt2,no_valence,C(tense)[T.simple future],1,0.152420087555322,,0.152420087555322,0.152420087555322,1.0,0.0
gpt2,no_valence,C(tense)[T.simple future]:C(dominance)[T.-dom],1,0.031930076362707,,0.031930076362707,0.031930076362707,1.0,0.0
gpt2,no_valence,C(tense)[T.simple future]:C(semantic_role)[T.patient],1,-0.026238740702683,,-0.026238740702683,-0.026238740702683,0.0,1.0
gpt2,no_valence,C(tense)[T.simple future]:C(syntactic_role)[T.subject],1,-0.0404790080911215,,-0.0404790080911215,-0.0404790080911215,0.0,1.0
gpt2,no_valence,C(tense)[T.simple past],1,-0.0030312914858653,,-0.0030312914858653,-0.0030312914858653,0.0,1.0
gpt2,no_valence,C(tense)[T.simple past]:C(dominance)[T.-dom],1,0.0476189098174348,,0.0476189098174348,0.0476189098174348,1.0,0.0
gpt2,no_valence,C(tense)[T.simple past]:C(semantic_role)[T.patient],1,0.0390315907467871,,0.0390315907467871,0.0390315907467871,1.0,0.0
gpt2,no_valence,C(tense)[T.simple past]:C(syntactic_role)[T.subject],1,-0.0568063113941325,,-0.0568063113941325,-0.0568063113941325,0.0,1.0
gpt2,no_valence,Intercept,1,0.8612100274812655,,0.8612100274812655,0.8612100274812655,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(dominance)[T.-dom],1,0.0121143159412226,,0.0121143159412226,0.0121143159412226,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(dominance)[T.-dom]:C(semantic_role)[T.patient],1,-0.00892072405134,,-0.00892072405134,-0.00892072405134,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(semantic_role)[T.patient],1,0.1042050316221885,,0.1042050316221885,0.1042050316221885,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(syntactic_role)[T.subject],1,-0.0536751883370124,,-0.0536751883370124,-0.0536751883370124,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(syntactic_role)[T.subject]:C(dominance)[T.-dom],1,0.0340561639694929,,0.0340561639694929,0.0340561639694929,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(syntactic_role)[T.subject]:C(semantic_role)[T.patient],1,-0.211888776506698,,-0.211888776506698,-0.211888776506698,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(syntactic_role)[T.subject]:C(valence)[T.-val],1,-0.0845331101190488,,-0.0845331101190488,-0.0845331101190488,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.past perfect],1,0.0584119524274647,,0.0584119524274647,0.0584119524274647,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.past perfect]:C(dominance)[T.-dom],1,-0.0798618861607163,,-0.0798618861607163,-0.0798618861607163,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.past perfect]:C(semantic_role)[T.patient],1,-0.000611223493308,,-0.000611223493308,-0.000611223493308,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],1,0.0637241908482093,,0.0637241908482093,0.0637241908482093,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.past perfect]:C(valence)[T.-val],1,-0.0711556570870571,,-0.0711556570870571,-0.0711556570870571,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.present continuous],1,0.208617292131705,,0.208617292131705,0.208617292131705,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.present continuous]:C(dominance)[T.-dom],1,-0.1113351004464302,,-0.1113351004464302,-0.1113351004464302,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.present continuous]:C(semantic_role)[T.patient],1,-0.0199916294642898,,-0.0199916294642898,-0.0199916294642898,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],1,0.0986005510602631,,0.0986005510602631,0.0986005510602631,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.present continuous]:C(valence)[T.-val],1,-0.064823695591521,,-0.064823695591521,-0.064823695591521,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.present perfect],1,0.1161366053990046,,0.1161366053990046,0.1161366053990046,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.present perfect]:C(dominance)[T.-dom],1,-0.0977979387555822,,-0.0977979387555822,-0.0977979387555822,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.present perfect]:C(semantic_role)[T.patient],1,0.0176273890903973,,0.0176273890903973,0.0176273890903973,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],1,0.1475755964006648,,0.1475755964006648,0.1475755964006648,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.present perfect]:C(valence)[T.-val],1,-0.0603886195591551,,-0.0603886195591551,-0.0603886195591551,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.simple future],1,0.4904057094029089,,0.4904057094029089,0.4904057094029089,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.simple future]:C(dominance)[T.-dom],1,-0.2188337053571435,,-0.2188337053571435,-0.2188337053571435,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.simple future]:C(semantic_role)[T.patient],1,0.0688982282366035,,0.0688982282366035,0.0688982282366035,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.simple future]:C(syntactic_role)[T.subject],1,0.227995954241067,,0.227995954241067,0.227995954241067,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.simple future]:C(valence)[T.-val],1,0.0496564592633901,,0.0496564592633901,0.0496564592633901,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.simple past],1,-0.0113566807338074,,-0.0113566807338074,-0.0113566807338074,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.simple past]:C(dominance)[T.-dom],1,-0.0551770891462075,,-0.0551770891462075,-0.0551770891462075,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.simple past]:C(semantic_role)[T.patient],1,-0.0329829624721027,,-0.0329829624721027,-0.0329829624721027,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.simple past]:C(syntactic_role)[T.subject],1,0.0792964390345933,,0.0792964390345933,0.0792964390345933,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(tense)[T.simple past]:C(valence)[T.-val],1,-0.0585959298270125,,-0.0585959298270125,-0.0585959298270125,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(valence)[T.-val],1,0.0805277506510456,,0.0805277506510456,0.0805277506510456,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed,C(valence)[T.-val]:C(dominance)[T.-dom],1,-0.0239002046130949,,-0.0239002046130949,-0.0239002046130949,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,C(valence)[T.-val]:C(semantic_role)[T.patient],1,-0.0071701776413698,,-0.0071701776413698,-0.0071701776413698,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed,Intercept,1,1.312736947200866,,1.312736947200866,1.312736947200866,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed_2,C(dominance)[T.-dom],1,0.0211456298828303,,0.0211456298828303,0.0211456298828303,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed_2,C(dominance)[T.-dom]:C(profession)[T.carpenter],1,-0.0051106770833499,,-0.0051106770833499,-0.0051106770833499,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed_2,C(dominance)[T.-dom]:C(profession)[T.cashier],1,-0.0216308593750164,,-0.0216308593750164,-0.0216308593750164,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed_2,C(dominance)[T.-dom]:C(profession)[T.ceo],1,0.0469726562499842,,0.0469726562499842,0.0469726562499842,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed_2,C(dominance)[T.-dom]:C(profession)[T.cleaner],1,-0.0273132324218912,,-0.0273132324218912,-0.0273132324218912,0.0,1.0
mistralai_Mistral-7B-v0.3,full_mixed_2,C(dominance)[T.-dom]:C(profession)[T.cook],1,0.0433186848958179,,0.0433186848958179,0.0433186848958179,1.0,0.0
mistralai_Mistral-7B-v0.3,full_mixed_2,C(dominance)[T.-dom]:C(profession)[T.designer],1,0.0220377604166509,,0.0220377604166509,0.0220377604166509,1.0,0.0
