run_dir,run_name,input_csv,target_model,model_name,model_dir,selection_variant,formula,re_formula,group_col,optimizer,converged,aic,bic,log_likelihood,nobs,residual_variance,R2m,R2c,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870,he_she_odds_results__gpt2__54292870,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__gpt2.csv,gpt2,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870/models/selected_mixed_random_slopes__candidate__0__C_tense_C_valence,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(valence):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,2118.553988308813,2377.4420387824666,-1021.2769941544066,6720,0.07653391065802906,0.01908927055383102,0.9039720746950163,0.014519936147646425,0.026107040530516844,0.004378645613862406,0.005374600271301465
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870,he_she_odds_results__gpt2__54292870,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__gpt2.csv,gpt2,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870/models/selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(valence):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,2119.1701053353318,2378.0581558089852,-1021.5850526676659,6720,0.07654851789136205,0.019073610104763685,0.9037905846856721,0.014472934938660335,0.0259211280209396,0.004425172039223202,0.005282959271005117
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870,he_she_odds_results__gpt2__54292870,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__gpt2.csv,gpt2,selected_mixed_random_slopes__candidate__1__C_tense_C_syntactic_role,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870/models/selected_mixed_random_slopes__candidate__1__C_tense_C_syntactic_role,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(valence):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,2174.6152588931363,2426.6904659332727,-1050.3076294465682,6720,0.07722150197668741,0.018215997258224384,0.9031907913834247,0.014273459241062917,0.02588996040315593,0.004351768853182202,0.005185341410092344
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870,he_she_odds_results__gpt2__54292870,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__gpt2.csv,gpt2,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870/models/selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(valence):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,2175.760176862277,2434.6482273359306,-1049.8800884311386,6720,0.07721167204234793,0.018228407271941097,0.903194622304904,0.014277212742839725,0.025898609348643357,0.004349189422345268,0.005187806890776787
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870,he_she_odds_results__gpt2__54292870,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__gpt2.csv,gpt2,selected_mixed_random_slopes__candidate__1__C_valence_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870/models/selected_mixed_random_slopes__candidate__1__C_valence_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,2285.31091156038,2564.637492334585,-1101.65545578019,6720,0.07841086237676743,0.01675026437767114,0.9019432480211126,0.01441046178763182,0.025861205379448273,0.00443783263227705,0.005492163982578028
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870,he_she_odds_results__gpt2__54292870,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__gpt2.csv,gpt2,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870/models/selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,2286.4822190859777,2572.6216432937,-1101.2411095429889,6720,0.07840164927568874,0.01675091326616388,0.9019215086100821,0.014369443358925656,0.0257440209008977,0.00446153939712194,0.005509241496126378
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870,he_she_odds_results__gpt2__54292870,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__gpt2.csv,gpt2,selected_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__gpt2__54292870/models/selected_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(valence):C(dominance),1,profession,lbfgs,True,3053.9003335705493,3244.6599497090306,-1498.9501667852746,6720,0.08987299353944363,0.014149411257655646,0.9078943207190411,,,,
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5524.239998067154,5810.379422274877,-2720.119999033577,6720,0.127789820729915,0.029528393473762467,0.9196593228023235,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__full,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__full,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(valence):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5524.362340198262,5817.314607839502,-2719.181170099131,6720,0.1277537613375253,0.02955314865856438,0.9196757830895667,0.004462461749883005,0.006761920247493427,0.011297501298535087,0.0055928096728363914
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5526.050876277754,5805.377457051958,-2722.025438138877,6720,0.12786253521300484,0.02945328719903697,0.9196941230047903,0.004464437146617474,0.006758508850459879,0.011306211248739255,0.0055949647648544315
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__1__C_syntactic_role_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__1__C_syntactic_role_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5526.050876277754,5805.377457051958,-2722.025438138877,6720,0.12786253521300484,0.02945328719903697,0.9196941230047903,0.004464437146617474,0.006758508850459879,0.011306211248739255,0.0055949647648544315
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(valence):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5526.174257590828,5812.3136817985505,-2721.087128795414,6720,0.12782702914512153,0.029511375183478114,0.9196194172560558,0.0044617563100002,0.006760681886527878,0.011296510351363679,0.005592037113884897
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__1__C_tense_C_valence,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__1__C_tense_C_valence,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5540.014464503009,5792.0896715431445,-2733.0072322515043,6720,0.12828562266672328,0.029175657661587466,0.9194686667086241,0.004459242559882356,0.006761443492432513,0.011309777440459832,0.00558956479112371
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__0__C_tense_C_valence,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(valence):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5540.144025554051,5799.0320760277045,-2732.0720127770255,6720,0.1282499530097584,0.02924307979723855,0.9193671223518838,0.004458197213039667,0.006761535021663416,0.01129546241216046,0.005589228169797384
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__2__C_tense_C_valence,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__2__C_tense_C_valence,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(dominance) + C(syntactic_role):C(valence),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5541.810539199505,5787.072902806124,-2734.9052695997525,6720,0.12835947879088902,0.0291701197206785,0.9193120631848403,0.004457230111997694,0.006756186000670907,0.011297986305320905,0.005584143558803935
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__1__C_syntactic_role_C_valence,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__1__C_syntactic_role_C_valence,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5545.684480742035,5825.011061516239,-2731.8422403710174,6720,0.12824109145485843,0.029250485496924935,0.9193674877395036,0.004458273399219589,0.006761633252913911,0.011295100303583962,0.005589488851142307
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(dominance) + C(valence):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5545.813465296909,5831.9528895046315,-2730.9067326484546,6720,0.12820469669192797,0.029232626490896352,0.9195011743346067,0.004458590806613114,0.006762787480088822,0.011305980829327449,0.005592008496804371
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__2__C_syntactic_role_C_valence,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__2__C_syntactic_role_C_valence,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5547.481925261876,5819.995662602564,-2733.740962630938,6720,0.12831409434188754,0.029173879926430623,0.9194071829825056,0.004458729942525627,0.006761000136456477,0.011304420774218869,0.00558817811083858
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__1__C_tense_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__1__C_tense_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5571.924587033398,5823.999794073534,-2748.962293516699,6720,0.12890348979022853,0.02885281017485983,0.9189109094111974,0.0044511461969462705,0.006753233746209629,0.011284433484454686,0.005581134396374587
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(valence):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5572.063141416402,5830.951191890055,-2748.031570708201,6720,0.1288671143709102,0.028855658565556892,0.9189886811203293,0.004452570404481407,0.006752778356504256,0.011291897032039299,0.005585585280981729
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__2__C_tense_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__2__C_tense_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(syntactic_role):C(valence),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5573.7025306295545,5818.964894236174,-2750.8512653147773,6720,0.12897627257840455,0.028791986635650035,0.9189076867259629,0.004452740173978317,0.006754276074738979,0.011290555860060272,0.005584358797283032
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__1__C_tense_C_syntactic_role,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__1__C_tense_C_syntactic_role,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5580.39576100323,5832.470968043366,-2753.197880501615,6720,0.12906733931294034,0.02874284716215564,0.918829311034971,0.0044512997593329,0.006757656452419369,0.011284891835155355,0.005581529185211617
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(valence):C(dominance),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5580.5366929496595,5839.424743423313,-2752.2683464748297,6720,0.12903141825626613,0.02875710547558721,0.9188749676197127,0.004451244136250049,0.0067526874239928845,0.01129085042757266,0.005583696022326235
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__2__C_tense_C_syntactic_role,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__candidate__2__C_tense_C_syntactic_role,random_slopes,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence),1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,5582.168880313104,5827.431243919723,-2755.084440156552,6720,0.12914090090391944,0.028698530914373195,0.9187793565050374,0.004449732633247557,0.0067528561697557405,0.011284041350561616,0.005580940157032789
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__bb457d4b/models/selected_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence),1,profession,lbfgs,True,5782.311541214527,5966.258313919491,-2864.1557706072635,6720,0.13490468541098935,0.029689917616178056,0.914728244506128,,,,
